vreg	V(vo)
0.000000000000000e+00	1.144699e-10
1.000000000000000e-02	1.015711e-08
2.000000000000000e-02	2.358783e-08
3.000000000000000e-02	4.142506e-08
4.000000000000000e-02	6.489626e-08
5.000000000000000e-02	9.540807e-08
6.000000000000000e-02	1.344548e-07
7.000000000000001e-02	1.834400e-07
8.000000000000000e-02	2.433991e-07
9.000000000000000e-02	3.146525e-07
9.999999999999999e-02	3.964755e-07
1.100000000000000e-01	4.869333e-07
1.200000000000000e-01	5.830224e-07
1.300000000000000e-01	6.811613e-07
1.400000000000000e-01	7.779112e-07
1.500000000000000e-01	8.706722e-07
1.600000000000000e-01	9.581302e-07
1.700000000000000e-01	1.040327e-06
1.800000000000000e-01	1.118420e-06
1.900000000000000e-01	1.194258e-06
2.000000000000000e-01	1.269874e-06
2.100000000000000e-01	1.347101e-06
2.200000000000001e-01	1.427203e-06
2.300000000000001e-01	1.510727e-06
2.400000000000001e-01	1.597433e-06
2.500000000000001e-01	1.686138e-06
2.600000000000001e-01	1.775326e-06
2.700000000000001e-01	1.862698e-06
2.800000000000001e-01	1.946267e-06
2.900000000000001e-01	2.024077e-06
3.000000000000001e-01	2.094489e-06
3.100000000000001e-01	2.156857e-06
3.200000000000001e-01	2.211233e-06
3.300000000000001e-01	2.257696e-06
3.400000000000001e-01	2.297381e-06
3.500000000000001e-01	2.331139e-06
3.600000000000002e-01	2.360086e-06
3.700000000000002e-01	2.385012e-06
3.800000000000002e-01	2.407113e-06
3.900000000000002e-01	2.426505e-06
4.000000000000002e-01	2.444416e-06
4.100000000000002e-01	2.461075e-06
4.200000000000002e-01	2.476576e-06
4.300000000000002e-01	2.491381e-06
4.400000000000002e-01	2.505699e-06
4.500000000000002e-01	2.519355e-06
4.600000000000002e-01	2.532971e-06
4.700000000000003e-01	2.546536e-06
4.800000000000003e-01	2.559649e-06
4.900000000000003e-01	2.572737e-06
5.000000000000002e-01	2.585785e-06
5.100000000000002e-01	2.598814e-06
5.200000000000002e-01	2.612008e-06
5.300000000000002e-01	2.625091e-06
5.400000000000003e-01	2.638101e-06
5.500000000000003e-01	2.651204e-06
5.600000000000003e-01	2.664136e-06
5.700000000000003e-01	2.677408e-06
5.800000000000003e-01	2.690433e-06
5.900000000000003e-01	2.703770e-06
6.000000000000003e-01	2.716673e-06
6.100000000000003e-01	2.730065e-06
6.200000000000003e-01	2.743238e-06
6.300000000000003e-01	2.756402e-06
6.400000000000003e-01	2.769486e-06
6.500000000000004e-01	2.783040e-06
6.600000000000004e-01	2.796239e-06
6.700000000000004e-01	2.809620e-06
6.800000000000004e-01	2.822788e-06
6.900000000000004e-01	2.836314e-06
7.000000000000004e-01	2.849685e-06
7.100000000000004e-01	2.863135e-06
7.200000000000004e-01	2.876639e-06
7.300000000000004e-01	2.890026e-06
7.400000000000004e-01	2.903705e-06
7.500000000000004e-01	2.917321e-06
7.600000000000005e-01	2.930809e-06
7.700000000000005e-01	2.944437e-06
7.800000000000005e-01	2.958142e-06
7.900000000000005e-01	2.971681e-06
8.000000000000005e-01	2.985259e-06
8.100000000000005e-01	2.999217e-06
8.200000000000005e-01	3.012849e-06
8.300000000000005e-01	3.026671e-06
8.400000000000005e-01	3.040547e-06
