rl	V(vo)
1.620000000000001e+00	1.236619e+00
1.630000000000001e+00	1.249572e+00
1.640000000000001e+00	1.262636e+00
1.650000000000001e+00	1.275813e+00
1.660000000000001e+00	1.289104e+00
1.670000000000001e+00	1.302510e+00
1.680000000000001e+00	1.316034e+00
1.690000000000001e+00	1.329676e+00
1.700000000000001e+00	1.343438e+00
1.710000000000001e+00	1.357322e+00
1.720000000000001e+00	1.371330e+00
1.730000000000001e+00	1.385463e+00
1.740000000000001e+00	1.399722e+00
1.750000000000001e+00	1.414110e+00
1.760000000000001e+00	1.428628e+00
1.770000000000001e+00	1.443278e+00
1.780000000000001e+00	1.458062e+00
1.790000000000001e+00	1.472982e+00
1.800000000000001e+00	1.488039e+00
1.810000000000001e+00	1.503235e+00
1.820000000000001e+00	1.518574e+00
1.830000000000001e+00	1.534055e+00
1.840000000000001e+00	1.549697e+00
1.850000000000001e+00	1.565455e+00
1.860000000000001e+00	1.581379e+00
1.870000000000001e+00	1.597454e+00
1.880000000000001e+00	1.613683e+00
1.890000000000001e+00	1.630069e+00
1.900000000000001e+00	1.646610e+00
1.910000000000001e+00	1.663316e+00
1.920000000000001e+00	1.680183e+00
1.930000000000001e+00	1.697217e+00
1.940000000000002e+00	1.714416e+00
1.950000000000002e+00	1.731786e+00
1.960000000000002e+00	1.749330e+00
1.970000000000002e+00	1.767051e+00
1.980000000000002e+00	1.784958e+00
1.990000000000002e+00	1.803023e+00
2.000000000000001e+00	1.821284e+00
2.010000000000001e+00	1.839732e+00
2.020000000000001e+00	1.858368e+00
2.030000000000001e+00	1.877197e+00
2.040000000000000e+00	1.896221e+00
2.050000000000000e+00	1.915443e+00
2.060000000000000e+00	1.934866e+00
2.070000000000000e+00	1.954494e+00
2.080000000000000e+00	1.974329e+00
2.089999999999999e+00	1.994376e+00
2.099999999999999e+00	2.014636e+00
2.109999999999999e+00	2.035115e+00
2.119999999999999e+00	2.055814e+00
2.129999999999999e+00	2.076739e+00
2.139999999999998e+00	2.097892e+00
2.149999999999998e+00	2.119278e+00
2.159999999999998e+00	2.140900e+00
2.169999999999998e+00	2.162762e+00
2.179999999999997e+00	2.184868e+00
2.189999999999997e+00	2.207223e+00
2.199999999999997e+00	2.229830e+00
2.209999999999997e+00	2.252694e+00
2.219999999999997e+00	2.275820e+00
2.229999999999996e+00	2.299210e+00
2.239999999999996e+00	2.322871e+00
2.249999999999996e+00	2.346807e+00
2.259999999999996e+00	2.371022e+00
2.269999999999996e+00	2.395522e+00
2.279999999999995e+00	2.420312e+00
2.289999999999995e+00	2.445399e+00
2.299999999999995e+00	2.470784e+00
2.309999999999995e+00	2.496475e+00
2.319999999999995e+00	2.522478e+00
2.329999999999994e+00	2.548797e+00
2.339999999999994e+00	2.575439e+00
2.349999999999994e+00	2.602416e+00
2.359999999999994e+00	2.629715e+00
2.369999999999993e+00	2.657363e+00
2.379999999999993e+00	2.685356e+00
2.389999999999993e+00	2.713703e+00
2.399999999999993e+00	2.742412e+00
2.409999999999993e+00	2.771488e+00
2.419999999999992e+00	2.800939e+00
2.429999999999992e+00	2.830796e+00
2.439999999999992e+00	2.860996e+00
2.449999999999992e+00	2.891615e+00
2.459999999999992e+00	2.922641e+00
2.469999999999991e+00	2.954079e+00
2.479999999999991e+00	2.985939e+00
2.489999999999991e+00	3.018228e+00
2.499999999999991e+00	3.050957e+00
2.509999999999990e+00	3.084153e+00
2.519999999999990e+00	3.117767e+00
2.529999999999990e+00	3.151868e+00
2.539999999999990e+00	3.186442e+00
2.549999999999990e+00	3.221540e+00
2.559999999999989e+00	3.257066e+00
2.569999999999989e+00	3.293134e+00
2.579999999999989e+00	3.329717e+00
2.589999999999989e+00	3.366844e+00
2.599999999999989e+00	3.404480e+00
2.609999999999988e+00	3.442686e+00
2.619999999999988e+00	3.481457e+00
2.629999999999988e+00	3.520806e+00
2.639999999999988e+00	3.560744e+00
2.649999999999987e+00	3.601289e+00
2.659999999999987e+00	3.642449e+00
2.669999999999987e+00	3.684242e+00
2.679999999999987e+00	3.726681e+00
2.689999999999987e+00	3.769781e+00
2.699999999999986e+00	3.813558e+00
2.709999999999986e+00	3.858028e+00
2.719999999999986e+00	3.903208e+00
2.729999999999986e+00	3.949114e+00
2.739999999999986e+00	3.995765e+00
2.749999999999985e+00	4.043178e+00
2.759999999999985e+00	4.091372e+00
2.769999999999985e+00	4.140366e+00
2.779999999999985e+00	4.190181e+00
