Freq.	V(vo)/V(vp)
1.00000000000000e-01	(5.70154639641272e+01dB,-1.73497034184229e+02°)
1.01157945425990e-01	(5.70167321766419e+01dB,-1.73570847381393e+02°)
1.02329299228075e-01	(5.70179718789687e+01dB,-1.73643836730771e+02°)
1.03514216667934e-01	(5.70191837042113e+01dB,-1.73716010959289e+02°)
1.04712854805090e-01	(5.70203682717201e+01dB,-1.73787378717259e+02°)
1.05925372517729e-01	(5.70215261874203e+01dB,-1.73857948578473e+02°)
1.07151930523761e-01	(5.70226580440873e+01dB,-1.73927729040345e+02°)
1.08392691402120e-01	(5.70237644216181e+01dB,-1.73996728524080e+02°)
1.09647819614319e-01	(5.70248458872977e+01dB,-1.74064955374860e+02°)
1.10917481526240e-01	(5.70259029960139e+01dB,-1.74132417862082e+02°)
1.12201845430196e-01	(5.70269362906520e+01dB,-1.74199124179490e+02°)
1.13501081567232e-01	(5.70279463022548e+01dB,-1.74265082445482e+02°)
1.14815362149688e-01	(5.70289335501308e+01dB,-1.74330300703459e+02°)
1.16144861384034e-01	(5.70298985423733e+01dB,-1.74394786921920e+02°)
1.17489755493953e-01	(5.70308417759138e+01dB,-1.74458548994876e+02°)
1.18850222743702e-01	(5.70317637368014e+01dB,-1.74521594742124e+02°)
1.20226443461741e-01	(5.70326649004312e+01dB,-1.74583931909568e+02°)
1.21618600064637e-01	(5.70335457317233e+01dB,-1.74645568169584e+02°)
1.23026877081238e-01	(5.70344066855270e+01dB,-1.74706511121245e+02°)
1.24451461177139e-01	(5.70352482065597e+01dB,-1.74766768290859e+02°)
1.25892541179417e-01	(5.70360707297571e+01dB,-1.74826347132246e+02°)
1.27350308101666e-01	(5.70368746805734e+01dB,-1.74885255027066e+02°)
1.28824955169314e-01	(5.70376604750920e+01dB,-1.74943499285263e+02°)
1.30316677845230e-01	(5.70384285200865e+01dB,-1.75001087145549e+02°)
1.31825673855641e-01	(5.70391792134935e+01dB,-1.75058025775649e+02°)
1.33352143216333e-01	(5.70399129444197e+01dB,-1.75114322272824e+02°)
1.34896288259166e-01	(5.70406300933752e+01dB,-1.75169983664274e+02°)
1.36458313658893e-01	(5.70413310324585e+01dB,-1.75225016907567e+02°)
1.38038426460289e-01	(5.70420161255363e+01dB,-1.75279428891079e+02°)
1.39636836105594e-01	(5.70426857284207e+01dB,-1.75333226434443e+02°)
1.41253754462276e-01	(5.70433401890421e+01dB,-1.75386416289001e+02°)
1.42889395851111e-01	(5.70439798476195e+01dB,-1.75439005138260e+02°)
1.44543977074593e-01	(5.70446050367797e+01dB,-1.75490999598380e+02°)
1.46217717445672e-01	(5.70452160819061e+01dB,-1.75542406218548e+02°)
1.47910838816821e-01	(5.70458133010203e+01dB,-1.75593231481596e+02°)
1.49623565609444e-01	(5.70463970051236e+01dB,-1.75643481804377e+02°)
1.51356124843621e-01	(5.70469674982576e+01dB,-1.75693163538299e+02°)
1.53108746168203e-01	(5.70475250778394e+01dB,-1.75742282969713e+02°)
1.54881661891248e-01	(5.70480700344843e+01dB,-1.75790846320562e+02°)
1.56675107010815e-01	(5.70486026525203e+01dB,-1.75838859748692e+02°)
1.58489319246112e-01	(5.70491232098048e+01dB,-1.75886329348498e+02°)
1.60324539069005e-01	(5.70496319780012e+01dB,-1.75933261151356e+02°)
1.62181009735893e-01	(5.70501292228535e+01dB,-1.75979661126052e+02°)
1.64058977319954e-01	(5.70506152039938e+01dB,-1.76025535179431e+02°)
1.65958690743757e-01	(5.70510901754431e+01dB,-1.76070889156733e+02°)
1.67880401812256e-01	(5.70515543854129e+01dB,-1.76115728842233e+02°)
1.69824365246175e-01	(5.70520080765692e+01dB,-1.76160059959687e+02°)
1.71790838715759e-01	(5.70524514862927e+01dB,-1.76203888172769e+02°)
1.73780082874938e-01	(5.70528848465197e+01dB,-1.76247219085703e+02°)
1.75792361395870e-01	(5.70533083839977e+01dB,-1.76290058243699e+02°)
1.77827941003893e-01	(5.70537223205386e+01dB,-1.76332411133400e+02°)
1.79887091512879e-01	(5.70541268728519e+01dB,-1.76374283183507e+02°)
1.81970085860999e-01	(5.70545222528396e+01dB,-1.76415679765200e+02°)
1.84077200146896e-01	(5.70549086676566e+01dB,-1.76456606192664e+02°)
1.86208713666287e-01	(5.70552863198156e+01dB,-1.76497067723588e+02°)
1.88364908948981e-01	(5.70556554072891e+01dB,-1.76537069559670e+02°)
1.90546071796325e-01	(5.70560161236101e+01dB,-1.76576616847116e+02°)
1.92752491319094e-01	(5.70563686579698e+01dB,-1.76615714677139e+02°)
1.94984459975805e-01	(5.70567131953138e+01dB,-1.76654368086460e+02°)
1.97242273611486e-01	(5.70570499164359e+01dB,-1.76692582057801e+02°)
1.99526231496889e-01	(5.70573789981166e+01dB,-1.76730361520368e+02°)
2.01836636368157e-01	(5.70577006130272e+01dB,-1.76767711350412e+02°)
2.04173794466954e-01	(5.70580149300962e+01dB,-1.76804636371616e+02°)
2.06538015581054e-01	(5.70583221144565e+01dB,-1.76841141355641e+02°)
2.08929613085405e-01	(5.70586223274365e+01dB,-1.76877231022645e+02°)
2.11348903983666e-01	(5.70589157267355e+01dB,-1.76912910041737e+02°)
2.13796208950224e-01	(5.70592024666436e+01dB,-1.76948183031413e+02°)
2.16271852372703e-01	(5.70594826978883e+01dB,-1.76983054560117e+02°)
2.18776162394956e-01	(5.70597565677117e+01dB,-1.77017529146725e+02°)
2.21309470960565e-01	(5.70600242201786e+01dB,-1.77051611260939e+02°)
2.23872113856835e-01	(5.70602857960639e+01dB,-1.77085305323826e+02°)
2.26464430759307e-01	(5.70605414330182e+01dB,-1.77118615708262e+02°)
2.29086765276778e-01	(5.70607912654528e+01dB,-1.77151546739459e+02°)
2.31739464996849e-01	(5.70610354249335e+01dB,-1.77184102695331e+02°)
2.34422881531993e-01	(5.70612740398769e+01dB,-1.77216287807075e+02°)
2.37137370566167e-01	(5.70615072359883e+01dB,-1.77248106259514e+02°)
2.39883291901950e-01	(5.70617351360009e+01dB,-1.77279562191662e+02°)
2.42661009508243e-01	(5.70619578599252e+01dB,-1.77310659697118e+02°)
2.45470891568504e-01	(5.70621755250642e+01dB,-1.77341402824538e+02°)
2.48313310529558e-01	(5.70623882460741e+01dB,-1.77371795578080e+02°)
2.51188643150959e-01	(5.70625961350698e+01dB,-1.77401841917842e+02°)
2.54097270554932e-01	(5.70627993014972e+01dB,-1.77431545760359e+02°)
2.57039578276888e-01	(5.70629978525148e+01dB,-1.77460910978949e+02°)
2.60015956316529e-01	(5.70631918926777e+01dB,-1.77489941404259e+02°)
