Freq.	V(vo)/V(vp)
3.16227766016840e-01	(6.05769457468652e+01dB,-1.76909829497610e+02°)
3.19889510969142e-01	(6.05772330656144e+01dB,-1.76945138402508e+02°)
3.23593656929630e-01	(6.05775138626181e+01dB,-1.76980045452113e+02°)
3.27340694878840e-01	(6.05777882854369e+01dB,-1.77014555169689e+02°)
3.31131121482593e-01	(6.05780564783777e+01dB,-1.77048672029308e+02°)
3.34965439157830e-01	(6.05783185824974e+01dB,-1.77082400456352e+02°)
3.38844156139205e-01	(6.05785747356762e+01dB,-1.77115744827985e+02°)
3.42767786546453e-01	(6.05788250727572e+01dB,-1.77148709473598e+02°)
3.46736850452534e-01	(6.05790697253382e+01dB,-1.77181298675373e+02°)
3.50751873952571e-01	(6.05793088222559e+01dB,-1.77213516668607e+02°)
3.54813389233578e-01	(6.05795424894441e+01dB,-1.77245367642243e+02°)
3.58921934645008e-01	(6.05797708497900e+01dB,-1.77276855739397e+02°)
3.63078054770104e-01	(6.05799940236839e+01dB,-1.77307985057661e+02°)
3.67282300498087e-01	(6.05802121286642e+01dB,-1.77338759649682e+02°)
3.71535229097175e-01	(6.05804252794786e+01dB,-1.77369183523622e+02°)
3.75837404288447e-01	(6.05806335884205e+01dB,-1.77399260643506e+02°)
3.80189396320564e-01	(6.05808371653878e+01dB,-1.77428994929682e+02°)
3.84591782045357e-01	(6.05810361175917e+01dB,-1.77458390259358e+02°)
3.89045144994284e-01	(6.05812305499599e+01dB,-1.77487450466937e+02°)
3.93550075455781e-01	(6.05814205648435e+01dB,-1.77516179344558e+02°)
3.98107170553500e-01	(6.05816062624867e+01dB,-1.77544580642405e+02°)
4.02717034325462e-01	(6.05817877408704e+01dB,-1.77572658069194e+02°)
4.07380277804116e-01	(6.05819650955545e+01dB,-1.77600415292661e+02°)
4.12097519097334e-01	(6.05821384201446e+01dB,-1.77627855939865e+02°)
4.16869383470339e-01	(6.05823078061319e+01dB,-1.77654983597666e+02°)
4.21696503428586e-01	(6.05824733428015e+01dB,-1.77681801813182e+02°)
