Freq.	V(vo)/V(vp)
1.97242273611486e-01	(6.23132376766923e+01dB,-1.73943244058151e+02°)
1.99526231496889e-01	(6.23143384316545e+01dB,-1.74012070064934e+02°)
2.01836636368157e-01	(6.23154143999807e+01dB,-1.74080125296814e+02°)
2.04173794466954e-01	(6.23164661338769e+01dB,-1.74147418006238e+02°)
2.06538015581054e-01	(6.23174941735110e+01dB,-1.74213956370119e+02°)
2.08929613085405e-01	(6.23184990472639e+01dB,-1.74279748490075e+02°)
2.11348903983666e-01	(6.23194812720596e+01dB,-1.74344802392645e+02°)
2.13796208950224e-01	(6.23204413532691e+01dB,-1.74409126029787e+02°)
2.16271852372703e-01	(6.23213797854533e+01dB,-1.74472727278840e+02°)
2.18776162394956e-01	(6.23222970523425e+01dB,-1.74535613943003e+02°)
2.21309470960565e-01	(6.23231936268102e+01dB,-1.74597793751816e+02°)
2.23872113856835e-01	(6.23240699716886e+01dB,-1.74659274361124e+02°)
2.26464430759307e-01	(6.23249265393109e+01dB,-1.74720063353850e+02°)
2.29086765276778e-01	(6.23257637724033e+01dB,-1.74780168239935e+02°)
2.31739464996849e-01	(6.23265821036187e+01dB,-1.74839596457123e+02°)
2.34422881531993e-01	(6.23273819564202e+01dB,-1.74898355370940e+02°)
2.37137370566167e-01	(6.23281637446066e+01dB,-1.74956452275483e+02°)
2.39883291901950e-01	(6.23289278731885e+01dB,-1.75013894393428e+02°)
2.42661009508243e-01	(6.23296747379897e+01dB,-1.75070688876788e+02°)
2.45470891568504e-01	(6.23304047262622e+01dB,-1.75126842807080e+02°)
2.48313310529558e-01	(6.23311182164492e+01dB,-1.75182363196002e+02°)
2.51188643150959e-01	(6.23318155788764e+01dB,-1.75237256985571e+02°)
2.54097270554932e-01	(6.23324971755935e+01dB,-1.75291531048765e+02°)
2.57039578276888e-01	(6.23331633606342e+01dB,-1.75345192189916e+02°)
2.60015956316529e-01	(6.23338144801892e+01dB,-1.75398247145166e+02°)
2.63026799189540e-01	(6.23344508727748e+01dB,-1.75450702582929e+02°)
2.66072505979882e-01	(6.23350728693987e+01dB,-1.75502565104351e+02°)
2.69153480392693e-01	(6.23356807937221e+01dB,-1.75553841243783e+02°)
2.72270130807793e-01	(6.23362749622184e+01dB,-1.75604537469255e+02°)
2.75422870333818e-01	(6.23368556844138e+01dB,-1.75654660182909e+02°)
2.78612116862979e-01	(6.23374232627009e+01dB,-1.75704215721651e+02°)
2.81838293126447e-01	(6.23379779930806e+01dB,-1.75753210357342e+02°)
2.85101826750393e-01	(6.23385201646311e+01dB,-1.75801650297621e+02°)
2.88403150312662e-01	(6.23390500603286e+01dB,-1.75849541686063e+02°)
2.91742701400118e-01	(6.23395679565098e+01dB,-1.75896890603001e+02°)
2.95120922666640e-01	(6.23400741236870e+01dB,-1.75943703065697e+02°)
2.98538261891798e-01	(6.23405688260896e+01dB,-1.75989985029121e+02°)
3.01995172040203e-01	(6.23410523220496e+01dB,-1.76035742386331e+02°)
3.05492111321553e-01	(6.23415248643855e+01dB,-1.76080980968853e+02°)
3.09029543251361e-01	(6.23419867000193e+01dB,-1.76125706547420e+02°)
3.12607936712398e-01	(6.23424380704393e+01dB,-1.76169924832317e+02°)
3.16227766016840e-01	(6.23428792117364e+01dB,-1.76213641473926e+02°)
3.19889510969142e-01	(6.23433103547225e+01dB,-1.76256862063223e+02°)
3.23593656929630e-01	(6.23437317250465e+01dB,-1.76299592132290e+02°)
3.27340694878840e-01	(6.23441435433076e+01dB,-1.76341837154813e+02°)
3.31131121482593e-01	(6.23445460251665e+01dB,-1.76383602546588e+02°)
3.34965439157830e-01	(6.23449393815390e+01dB,-1.76424893665988e+02°)
3.38844156139205e-01	(6.23453238183627e+01dB,-1.76465715814611e+02°)
3.42767786546453e-01	(6.23456995372107e+01dB,-1.76506074237564e+02°)
3.46736850452534e-01	(6.23460667351389e+01dB,-1.76545974124078e+02°)
3.50751873952571e-01	(6.23464256045306e+01dB,-1.76585420608105e+02°)
3.54813389233578e-01	(6.23467763337889e+01dB,-1.76624418768581e+02°)
3.58921934645008e-01	(6.23471191067528e+01dB,-1.76662973630196e+02°)
3.63078054770104e-01	(6.23474541034700e+01dB,-1.76701090163621e+02°)
3.67282300498087e-01	(6.23477814997786e+01dB,-1.76738773286204e+02°)
3.71535229097175e-01	(6.23481014673120e+01dB,-1.76776027862492e+02°)
3.75837404288447e-01	(6.23484141743509e+01dB,-1.76812858704435e+02°)
3.80189396320564e-01	(6.23487197850591e+01dB,-1.76849270572197e+02°)
3.84591782045357e-01	(6.23490184599925e+01dB,-1.76885268174486e+02°)
3.89045144994284e-01	(6.23493103560963e+01dB,-1.76920856169065e+02°)
3.93550075455781e-01	(6.23495956267847e+01dB,-1.76956039163246e+02°)
3.98107170553500e-01	(6.23498744220197e+01dB,-1.76990821714364e+02°)
4.02717034325462e-01	(6.23501468883879e+01dB,-1.77025208330257e+02°)
4.07380277804116e-01	(6.23504131691758e+01dB,-1.77059203469748e+02°)
4.12097519097334e-01	(6.23506734044428e+01dB,-1.77092811543116e+02°)
4.16869383470339e-01	(6.23509277310935e+01dB,-1.77126036912566e+02°)
4.21696503428586e-01	(6.23511762830333e+01dB,-1.77158883892674e+02°)
4.26579518801596e-01	(6.23514191908961e+01dB,-1.77191356750966e+02°)
4.31519076827769e-01	(6.23516565826228e+01dB,-1.77223459708209e+02°)
4.36515832240170e-01	(6.23518885832717e+01dB,-1.77255196938964e+02°)
4.41570447353316e-01	(6.23521153148274e+01dB,-1.77286572572117e+02°)
4.46683592150967e-01	(6.23523368967745e+01dB,-1.77317590691181e+02°)
4.51855944374926e-01	(6.23525534458186e+01dB,-1.77348255334848e+02°)
4.57088189614879e-01	(6.23527650762023e+01dB,-1.77378570497366e+02°)
4.62381021399264e-01	(6.23529718990829e+01dB,-1.77408540129189e+02°)
4.67735141287202e-01	(6.23531740236962e+01dB,-1.77438168137087e+02°)
4.73151258961485e-01	(6.23533715564773e+01dB,-1.77467458384869e+02°)
4.78630092322643e-01	(6.23535646015407e+01dB,-1.77496414693691e+02°)
4.84172367584104e-01	(6.23537532605643e+01dB,-1.77525040842541e+02°)
4.89778819368451e-01	(6.23539376331823e+01dB,-1.77553340568572e+02°)
4.95450190804795e-01	(6.23541178165263e+01dB,-1.77581317567679e+02°)
5.01187233627277e-01	(6.23542939056159e+01dB,-1.77608975494821e+02°)
5.06990708274709e-01	(6.23544659933234e+01dB,-1.77636317964472e+02°)
5.12861383991370e-01	(6.23546341704212e+01dB,-1.77663348551034e+02°)
5.18800038928966e-01	(6.23547985256296e+01dB,-1.77690070789257e+02°)
5.24807460249778e-01	(6.23549591456628e+01dB,-1.77716488174647e+02°)
5.30884444230993e-01	(6.23551161153588e+01dB,-1.77742604163855e+02°)
5.37031796370258e-01	(6.23552695173830e+01dB,-1.77768422175166e+02°)
5.43250331492439e-01	(6.23554194328676e+01dB,-1.77793945588752e+02°)
5.49540873857630e-01	(6.23555659407723e+01dB,-1.77819177747243e+02°)
5.55904257270409e-01	(6.23557091185216e+01dB,-1.77844121955967e+02°)
5.62341325190355e-01	(6.23558490417044e+01dB,-1.77868781483435e+02°)
5.68852930843847e-01	(6.23559857842838e+01dB,-1.77893159561681e+02°)
5.75439937337163e-01	(6.23561194182951e+01dB,-1.77917259386733e+02°)
5.82103217770877e-01	(6.23562500143940e+01dB,-1.77941084118871e+02°)
5.88843655355595e-01	(6.23563776416386e+01dB,-1.77964636883065e+02°)
5.95662143529016e-01	(6.23565023673544e+01dB,-1.77987920769394e+02°)
6.02559586074364e-01	(6.23566242574253e+01dB,-1.78010938833356e+02°)
6.09536897240175e-01	(6.23567433761578e+01dB,-1.78033694096273e+02°)
6.16595001861489e-01	(6.23568597866549e+01dB,-1.78056189545582e+02°)
6.23734835482426e-01	(6.23569735502534e+01dB,-1.78078428135334e+02°)
6.30957344480200e-01	(6.23570847272368e+01dB,-1.78100412786394e+02°)
6.38263486190555e-01	(6.23571933762710e+01dB,-1.78122146386933e+02°)
6.45654229034662e-01	(6.23572995546052e+01dB,-1.78143631792740e+02°)
6.53130552647479e-01	(6.23574033187833e+01dB,-1.78164871827427e+02°)
6.60693448007603e-01	(6.23575047233105e+01dB,-1.78185869283064e+02°)
6.68343917568622e-01	(6.23576038217893e+01dB,-1.78206626920284e+02°)
6.76082975391989e-01	(6.23577006667775e+01dB,-1.78227147468664e+02°)
6.83911647281437e-01	(6.23577953093891e+01dB,-1.78247433627145e+02°)
6.91830970918944e-01	(6.23578877996626e+01dB,-1.78267488064296e+02°)
6.99841996002281e-01	(6.23579781864164e+01dB,-1.78287313418677e+02°)
7.07945784384146e-01	(6.23580665177004e+01dB,-1.78306912299084e+02°)
7.16143410212910e-01	(6.23581528399695e+01dB,-1.78326287285035e+02°)
7.24435960074998e-01	(6.23582371989596e+01dB,-1.78345440926928e+02°)
7.32824533138912e-01	(6.23583196392858e+01dB,-1.78364375746440e+02°)
7.41310241300926e-01	(6.23584002045510e+01dB,-1.78383094236821e+02°)
7.49894209332464e-01	(6.23584789373688e+01dB,-1.78401598863208e+02°)
7.58577575029192e-01	(6.23585558794711e+01dB,-1.78419892062919e+02°)
7.67361489361828e-01	(6.23586310713890e+01dB,-1.78437976245815e+02°)
7.76247116628701e-01	(6.23587045529856e+01dB,-1.78455853794511e+02°)
7.85235634610081e-01	(6.23587763631360e+01dB,-1.78473527064739e+02°)
7.94328234724291e-01	(6.23588465397478e+01dB,-1.78490998385637e+02°)
8.03526122185627e-01	(6.23589151202067e+01dB,-1.78508270059976e+02°)
8.12830516164109e-01	(6.23589821405448e+01dB,-1.78525344364591e+02°)
8.22242649947081e-01	(6.23590476363109e+01dB,-1.78542223550521e+02°)
8.31763771102681e-01	(6.23591116422487e+01dB,-1.78558909843356e+02°)
8.41395141645205e-01	(6.23591741920595e+01dB,-1.78575405443557e+02°)
8.51138038202387e-01	(6.23592353190162e+01dB,-1.78591712526637e+02°)
8.60993752184611e-01	(6.23592950552993e+01dB,-1.78607833243547e+02°)
8.70963589956091e-01	(6.23593534326103e+01dB,-1.78623769720852e+02°)
8.81048873008025e-01	(6.23594104819326e+01dB,-1.78639524061042e+02°)
8.91250938133757e-01	(6.23594662333776e+01dB,-1.78655098342829e+02°)
9.01571137605968e-01	(6.23595207163707e+01dB,-1.78670494621378e+02°)
9.12010839355921e-01	(6.23595739598377e+01dB,-1.78685714928547e+02°)
9.22571427154775e-01	(6.23596259919638e+01dB,-1.78700761273183e+02°)
9.33254300797003e-01	(6.23596768403794e+01dB,-1.78715635641353e+02°)
9.44060876285935e-01	(6.23597265318335e+01dB,-1.78730339996650e+02°)
9.54992586021448e-01	(6.23597750928042e+01dB,-1.78744876280352e+02°)
9.66050878989826e-01	(6.23598225489165e+01dB,-1.78759246411758e+02°)
9.77237220955823e-01	(6.23598689252113e+01dB,-1.78773452288400e+02°)
9.88553094656952e-01	(6.23599142464142e+01dB,-1.78787495786244e+02°)
1.00000000000001e+00	(6.23599585363519e+01dB,-1.78801378760022e+02°)
1.01157945425991e+00	(6.23600018187320e+01dB,-1.78815103043353e+02°)
1.02329299228077e+00	(6.23600441161328e+01dB,-1.78828670449129e+02°)
1.03514216667936e+00	(6.23600854510376e+01dB,-1.78842082769600e+02°)
1.04712854805091e+00	(6.23601258456765e+01dB,-1.78855341776635e+02°)
1.05925372517730e+00	(6.23601653210153e+01dB,-1.78868449222081e+02°)
1.07151930523762e+00	(6.23602038982153e+01dB,-1.78881406837799e+02°)
1.08392691402122e+00	(6.23602415976215e+01dB,-1.78894216336020e+02°)
1.09647819614320e+00	(6.23602784392002e+01dB,-1.78906879409512e+02°)
1.10917481526242e+00	(6.23603144424637e+01dB,-1.78919397731807e+02°)
1.12201845430198e+00	(6.23603496264807e+01dB,-1.78931772957419e+02°)
1.13501081567233e+00	(6.23603840097162e+01dB,-1.78944006722077e+02°)
1.14815362149690e+00	(6.23604176108079e+01dB,-1.78956100642843e+02°)
1.16144861384036e+00	(6.23604504471276e+01dB,-1.78968056318499e+02°)
1.17489755493955e+00	(6.23604825364092e+01dB,-1.78979875329556e+02°)
1.18850222743704e+00	(6.23605138953948e+01dB,-1.78991559238621e+02°)
1.20226443461743e+00	(6.23605445407809e+01dB,-1.79003109590490e+02°)
1.21618600064639e+00	(6.23605744887161e+01dB,-1.79014527912410e+02°)
1.23026877081240e+00	(6.23606037552352e+01dB,-1.79025815714222e+02°)
1.24451461177140e+00	(6.23606323557569e+01dB,-1.79036974488621e+02°)
1.25892541179419e+00	(6.23606603053473e+01dB,-1.79048005711319e+02°)
1.27350308101668e+00	(6.23606876190691e+01dB,-1.79058910841195e+02°)
1.28824955169315e+00	(6.23607143112219e+01dB,-1.79069691320577e+02°)
1.30316677845232e+00	(6.23607403956912e+01dB,-1.79080348575381e+02°)
1.31825673855643e+00	(6.23607658868080e+01dB,-1.79090884015216e+02°)
1.33352143216334e+00	(6.23607907977367e+01dB,-1.79101299033732e+02°)
1.34896288259167e+00	(6.23608151417607e+01dB,-1.79111595008670e+02°)
1.36458313658895e+00	(6.23608389317781e+01dB,-1.79121773302096e+02°)
1.38038426460291e+00	(6.23608621803938e+01dB,-1.79131835260563e+02°)
1.39636836105596e+00	(6.23608848999259e+01dB,-1.79141782215296e+02°)
1.41253754462278e+00	(6.23609071024123e+01dB,-1.79151615482357e+02°)
1.42889395851112e+00	(6.23609287997024e+01dB,-1.79161336362813e+02°)
1.44543977074595e+00	(6.23609500030373e+01dB,-1.79170946142946e+02°)
1.46217717445674e+00	(6.23609707239078e+01dB,-1.79180446094339e+02°)
1.47910838816823e+00	(6.23609909732936e+01dB,-1.79189837474114e+02°)
1.49623565609446e+00	(6.23610107617541e+01dB,-1.79199121525088e+02°)
1.51356124843623e+00	(6.23610300998604e+01dB,-1.79208299475899e+02°)
1.53108746168205e+00	(6.23610489978600e+01dB,-1.79217372541192e+02°)
1.54881661891251e+00	(6.23610674657670e+01dB,-1.79226341921776e+02°)
1.56675107010817e+00	(6.23610855133680e+01dB,-1.79235208804778e+02°)
1.58489319246114e+00	(6.23611031502269e+01dB,-1.79243974363796e+02°)
1.60324539069007e+00	(6.23611203856900e+01dB,-1.79252639759060e+02°)
1.62181009735896e+00	(6.23611372289763e+01dB,-1.79261206137567e+02°)
