Freq.	V(vo)/V(vp)
1.00000000000000e-01	(5.96728350001580e+00dB,-1.79940620900820e+02°)
1.01157945425990e-01	(5.96728360639179e+00dB,-1.79941301857276e+02°)
1.02329299228075e-01	(5.96728371034607e+00dB,-1.79941975033379e+02°)
1.03514216667934e-01	(5.96728381193484e+00dB,-1.79942640518356e+02°)
1.04712854805090e-01	(5.96728391121082e+00dB,-1.79943298400417e+02°)
1.05925372517729e-01	(5.96728400822757e+00dB,-1.79943948766761e+02°)
1.07151930523761e-01	(5.96728410303611e+00dB,-1.79944591703594e+02°)
1.08392691402120e-01	(5.96728419568687e+00dB,-1.79945227296136e+02°)
1.09647819614319e-01	(5.96728428622848e+00dB,-1.79945855628634e+02°)
1.10917481526240e-01	(5.96728437470986e+00dB,-1.79946476784370e+02°)
1.12201845430196e-01	(5.96728446117685e+00dB,-1.79947090845679e+02°)
1.13501081567232e-01	(5.96728454567647e+00dB,-1.79947697893953e+02°)
1.14815362149688e-01	(5.96728462825217e+00dB,-1.79948298009654e+02°)
1.16144861384034e-01	(5.96728470894919e+00dB,-1.79948891272328e+02°)
1.17489755493953e-01	(5.96728478780911e+00dB,-1.79949477760610e+02°)
1.18850222743702e-01	(5.96728486487444e+00dB,-1.79950057552238e+02°)
1.20226443461741e-01	(5.96728494018578e+00dB,-1.79950630724061e+02°)
1.21618600064637e-01	(5.96728501378307e+00dB,-1.79951197352054e+02°)
1.23026877081238e-01	(5.96728508570528e+00dB,-1.79951757511321e+02°)
1.24451461177139e-01	(5.96728515599063e+00dB,-1.79952311276111e+02°)
1.25892541179417e-01	(5.96728522467669e+00dB,-1.79952858719824e+02°)
1.27350308101666e-01	(5.96728529179895e+00dB,-1.79953399915022e+02°)
1.28824955169314e-01	(5.96728535739451e+00dB,-1.79953934933441e+02°)
1.30316677845230e-01	(5.96728542149670e+00dB,-1.79954463845995e+02°)
1.31825673855641e-01	(5.96728548413996e+00dB,-1.79954986722792e+02°)
1.33352143216333e-01	(5.96728554535791e+00dB,-1.79955503633137e+02°)
1.34896288259166e-01	(5.96728560518271e+00dB,-1.79956014645547e+02°)
1.36458313658893e-01	(5.96728566364642e+00dB,-1.79956519827755e+02°)
1.38038426460289e-01	(5.96728572077894e+00dB,-1.79957019246722e+02°)
1.39636836105594e-01	(5.96728577661172e+00dB,-1.79957512968645e+02°)
1.41253754462276e-01	(5.96728583117409e+00dB,-1.79958001058967e+02°)
1.42889395851111e-01	(5.96728588449457e+00dB,-1.79958483582383e+02°)
1.44543977074593e-01	(5.96728593660190e+00dB,-1.79958960602850e+02°)
1.46217717445672e-01	(5.96728598752362e+00dB,-1.79959432183597e+02°)
1.47910838816821e-01	(5.96728603728673e+00dB,-1.79959898387131e+02°)
1.49623565609444e-01	(5.96728608591714e+00dB,-1.79960359275247e+02°)
1.51356124843621e-01	(5.96728613344121e+00dB,-1.79960814909034e+02°)
1.53108746168203e-01	(5.96728617988381e+00dB,-1.79961265348887e+02°)
1.54881661891248e-01	(5.96728622526953e+00dB,-1.79961710654509e+02°)
1.56675107010815e-01	(5.96728626962300e+00dB,-1.79962150884927e+02°)
