rl	V(vo)
2.150000000000004e+01	5.020660e+00
2.160000000000004e+01	5.020663e+00
2.170000000000004e+01	5.020665e+00
2.180000000000004e+01	5.020607e+00
2.190000000000004e+01	5.020671e+00
2.200000000000004e+01	5.020611e+00
2.210000000000004e+01	5.020672e+00
2.220000000000005e+01	5.020677e+00
2.230000000000005e+01	5.020679e+00
2.240000000000005e+01	5.020683e+00
2.250000000000005e+01	5.020683e+00
2.260000000000005e+01	5.020685e+00
2.270000000000005e+01	5.020901e+00
2.280000000000005e+01	5.020703e+00
2.290000000000006e+01	5.020728e+00
2.300000000000006e+01	5.020694e+00
2.310000000000006e+01	5.020699e+00
2.320000000000006e+01	5.020698e+00
2.330000000000006e+01	5.020700e+00
2.340000000000006e+01	5.020709e+00
2.350000000000006e+01	5.020703e+00
2.360000000000007e+01	5.020705e+00
2.370000000000007e+01	5.020707e+00
2.380000000000007e+01	5.020709e+00
2.390000000000007e+01	5.020712e+00
2.400000000000007e+01	5.020713e+00
2.410000000000007e+01	5.020715e+00
2.420000000000007e+01	5.020717e+00
2.430000000000008e+01	5.020719e+00
2.440000000000008e+01	5.020720e+00
2.450000000000008e+01	5.020730e+00
2.460000000000008e+01	5.020714e+00
2.470000000000008e+01	5.020726e+00
2.480000000000008e+01	5.020727e+00
2.490000000000008e+01	5.020729e+00
2.500000000000009e+01	5.020730e+00
2.510000000000009e+01	5.020769e+00
2.520000000000009e+01	5.020734e+00
2.530000000000009e+01	5.020736e+00
2.540000000000009e+01	5.020750e+00
2.550000000000009e+01	5.020739e+00
2.560000000000009e+01	5.020741e+00
2.570000000000010e+01	5.020742e+00
2.580000000000010e+01	5.020744e+00
2.590000000000010e+01	5.020746e+00
2.600000000000010e+01	5.020747e+00
2.610000000000010e+01	5.020818e+00
2.620000000000010e+01	5.020751e+00
2.630000000000010e+01	5.020752e+00
2.640000000000011e+01	5.020748e+00
2.650000000000011e+01	5.020753e+00
2.660000000000011e+01	5.020778e+00
2.670000000000011e+01	5.020846e+00
2.680000000000011e+01	5.020817e+00
2.690000000000011e+01	5.020761e+00
2.700000000000011e+01	5.020762e+00
2.710000000000012e+01	5.020765e+00
2.720000000000012e+01	5.020768e+00
2.730000000000012e+01	5.020801e+00
2.740000000000012e+01	5.020768e+00
2.750000000000012e+01	5.020770e+00
2.760000000000012e+01	5.020771e+00
