vreg	V(vo)
0.000000000000000e+00	2.498518e-04
1.000000000000000e-01	2.502534e-04
2.000000000000000e-01	2.511401e-04
3.000000000000000e-01	2.519662e-04
4.000000000000000e-01	2.523161e-04
5.000000000000000e-01	2.524599e-04
6.000000000000000e-01	2.525924e-04
7.000000000000000e-01	2.527273e-04
7.999999999999999e-01	2.528650e-04
8.999999999999999e-01	2.530054e-04
9.999999999999999e-01	2.531483e-04
1.100000000000000e+00	2.532936e-04
1.200000000000000e+00	2.534414e-04
1.300000000000000e+00	2.535913e-04
1.400000000000000e+00	2.537434e-04
1.500000000000000e+00	2.538975e-04
1.600000000000000e+00	2.540537e-04
1.700000000000000e+00	2.542138e-04
1.800000000000000e+00	2.544634e-04
1.900000000000001e+00	2.590476e-04
2.000000000000000e+00	5.182074e-04
2.100000000000001e+00	1.381880e-02
2.200000000000001e+00	6.089844e-01
2.300000000000001e+00	1.688034e+00
2.400000000000001e+00	1.798709e+00
2.500000000000001e+00	1.885049e+00
2.600000000000001e+00	1.964743e+00
2.700000000000001e+00	2.059967e+00
2.800000000000001e+00	2.158304e+00
2.900000000000001e+00	2.256800e+00
3.000000000000001e+00	2.355387e+00
3.100000000000001e+00	2.454020e+00
3.200000000000002e+00	2.552694e+00
3.300000000000002e+00	2.651407e+00
3.400000000000002e+00	2.750156e+00
3.500000000000002e+00	2.848938e+00
3.600000000000002e+00	2.947751e+00
3.700000000000002e+00	3.046594e+00
3.800000000000002e+00	3.145463e+00
3.900000000000002e+00	3.244359e+00
4.000000000000002e+00	3.343278e+00
4.100000000000001e+00	3.442220e+00
4.200000000000001e+00	3.541183e+00
4.300000000000001e+00	3.640166e+00
4.400000000000000e+00	3.739169e+00
4.500000000000000e+00	3.838189e+00
4.600000000000000e+00	3.937227e+00
4.699999999999999e+00	4.036281e+00
4.799999999999999e+00	4.135350e+00
4.899999999999999e+00	4.234435e+00
4.999999999999998e+00	4.333533e+00
5.099999999999998e+00	4.432644e+00
5.199999999999998e+00	4.531766e+00
5.299999999999997e+00	4.630883e+00
5.399999999999997e+00	4.729899e+00
5.499999999999996e+00	4.828229e+00
5.599999999999996e+00	4.922476e+00
5.699999999999996e+00	4.996200e+00
5.799999999999995e+00	5.014548e+00
5.899999999999995e+00	5.015238e+00
5.999999999999995e+00	5.015528e+00
6.099999999999994e+00	5.015690e+00
6.199999999999994e+00	5.015851e+00
6.299999999999994e+00	5.016012e+00
6.399999999999993e+00	5.016172e+00
6.499999999999993e+00	5.016332e+00
6.599999999999993e+00	5.016491e+00
6.699999999999992e+00	5.016650e+00
6.799999999999992e+00	5.016808e+00
6.899999999999991e+00	5.016966e+00
6.999999999999991e+00	5.017123e+00
7.099999999999991e+00	5.017281e+00
7.199999999999990e+00	5.017437e+00
7.299999999999990e+00	5.017593e+00
7.399999999999990e+00	5.017749e+00
7.499999999999989e+00	5.017904e+00
7.599999999999989e+00	5.018059e+00
7.699999999999989e+00	5.018214e+00
7.799999999999988e+00	5.018368e+00
7.899999999999988e+00	5.018521e+00
7.999999999999988e+00	5.018674e+00
8.099999999999987e+00	5.018827e+00
8.199999999999987e+00	5.018980e+00
8.299999999999986e+00	5.019132e+00
8.399999999999986e+00	5.019283e+00
8.499999999999986e+00	5.019434e+00
8.599999999999985e+00	5.019586e+00
8.699999999999985e+00	5.019736e+00
8.799999999999985e+00	5.019886e+00
8.899999999999984e+00	5.020036e+00
8.999999999999984e+00	5.020185e+00
9.099999999999984e+00	5.020334e+00
9.199999999999983e+00	5.020482e+00
9.299999999999983e+00	5.020630e+00
9.399999999999983e+00	5.020778e+00
9.499999999999982e+00	5.020926e+00
9.599999999999982e+00	5.021072e+00
9.699999999999982e+00	5.021219e+00
9.799999999999981e+00	5.021365e+00
9.899999999999981e+00	5.021511e+00
9.999999999999980e+00	5.021657e+00
1.009999999999998e+01	5.021802e+00
1.019999999999998e+01	5.021946e+00
1.029999999999998e+01	5.022091e+00
1.039999999999998e+01	5.022235e+00
1.049999999999998e+01	5.022379e+00
1.059999999999998e+01	5.022522e+00
