Freq.	V(vo)/V(vp)
1.53108746168203e-01	(5.62560236291684e+01dB,-1.76112346405794e+02°)
1.54881661891248e-01	(5.62564780945559e+01dB,-1.76156714408775e+02°)
1.56675107010815e-01	(5.62569222609989e+01dB,-1.76200579079501e+02°)
1.58489319246112e-01	(5.62573563608704e+01dB,-1.76243946026482e+02°)
1.60324539069005e-01	(5.62577806213472e+01dB,-1.76286820799180e+02°)
1.62181009735893e-01	(5.62581952645219e+01dB,-1.76329208888510e+02°)
1.64058977319954e-01	(5.62586005075159e+01dB,-1.76371115727346e+02°)
1.65958690743757e-01	(5.62589965625884e+01dB,-1.76412546691023e+02°)
1.67880401812256e-01	(5.62593836372447e+01dB,-1.76453507097841e+02°)
1.69824365246175e-01	(5.62597619343387e+01dB,-1.76494002209568e+02°)
1.71790838715759e-01	(5.62601316521781e+01dB,-1.76534037231940e+02°)
1.73780082874938e-01	(5.62604929846221e+01dB,-1.76573617315164e+02°)
1.75792361395870e-01	(5.62608461211823e+01dB,-1.76612747554414e+02°)
1.77827941003893e-01	(5.62611912471169e+01dB,-1.76651432990334e+02°)
1.79887091512879e-01	(5.62615285435248e+01dB,-1.76689678609535e+02°)
1.81970085860999e-01	(5.62618581874399e+01dB,-1.76727489345085e+02°)
1.84077200146896e-01	(5.62621803519188e+01dB,-1.76764870077010e+02°)
1.86208713666287e-01	(5.62624952061294e+01dB,-1.76801825632782e+02°)
1.88364908948981e-01	(5.62628029154373e+01dB,-1.76838360787812e+02°)
1.90546071796325e-01	(5.62631036414913e+01dB,-1.76874480265938e+02°)
1.92752491319094e-01	(5.62633975423041e+01dB,-1.76910188739911e+02°)
1.94984459975805e-01	(5.62636847723336e+01dB,-1.76945490831879e+02°)
1.97242273611486e-01	(5.62639654825642e+01dB,-1.76980391113873e+02°)
1.99526231496889e-01	(5.62642398205802e+01dB,-1.77014894108280e+02°)
2.01836636368157e-01	(5.62645079306436e+01dB,-1.77049004288331e+02°)
2.04173794466954e-01	(5.62647699537685e+01dB,-1.77082726078565e+02°)
2.06538015581054e-01	(5.62650260277935e+01dB,-1.77116063855309e+02°)
2.08929613085405e-01	(5.62652762874500e+01dB,-1.77149021947148e+02°)
2.11348903983666e-01	(5.62655208644349e+01dB,-1.77181604635387e+02°)
2.13796208950224e-01	(5.62657598874752e+01dB,-1.77213816154521e+02°)
2.16271852372703e-01	(5.62659934823973e+01dB,-1.77245660692697e+02°)
2.18776162394956e-01	(5.62662217721886e+01dB,-1.77277142392171e+02°)
2.21309470960565e-01	(5.62664448770644e+01dB,-1.77308265349761e+02°)
2.23872113856835e-01	(5.62666629145272e+01dB,-1.77339033617310e+02°)
2.26464430759307e-01	(5.62668759994272e+01dB,-1.77369451202128e+02°)
2.29086765276778e-01	(5.62670842440244e+01dB,-1.77399522067442e+02°)
2.31739464996849e-01	(5.62672877580424e+01dB,-1.77429250132841e+02°)
2.34422881531993e-01	(5.62674866487309e+01dB,-1.77458639274717e+02°)
2.37137370566167e-01	(5.62676810209147e+01dB,-1.77487693326704e+02°)
2.39883291901950e-01	(5.62678709770527e+01dB,-1.77516416080111e+02°)
2.42661009508243e-01	(5.62680566172881e+01dB,-1.77544811284356e+02°)
