vreg	V(vo)
0.000000000000000e+00	1.144596e-10
1.000000000000000e-01	3.964119e-07
2.000000000000000e-01	1.269621e-06
3.000000000000000e-01	2.094116e-06
4.000000000000000e-01	2.443352e-06
5.000000000000000e-01	2.585574e-06
6.000000000000000e-01	2.716149e-06
7.000000000000000e-01	2.849182e-06
7.999999999999999e-01	2.984969e-06
8.999999999999999e-01	3.123175e-06
9.999999999999999e-01	3.263995e-06
1.100000000000000e+00	3.407346e-06
1.200000000000000e+00	3.552574e-06
1.300000000000000e+00	3.700045e-06
1.400000000000000e+00	3.849964e-06
1.500000000000000e+00	4.001476e-06
1.600000000000000e+00	4.155194e-06
1.700000000000000e+00	4.312857e-06
1.800000000000000e+00	4.558218e-06
1.900000000000001e+00	9.064285e-06
2.000000000000000e+00	2.635786e-04
2.100000000000001e+00	1.332490e-02
2.200000000000001e+00	5.970975e-01
2.300000000000001e+00	1.605976e+00
2.400000000000001e+00	1.710508e+00
2.500000000000001e+00	1.792716e+00
2.600000000000001e+00	1.868434e+00
2.700000000000001e+00	1.958952e+00
2.800000000000001e+00	2.052428e+00
2.900000000000001e+00	2.146057e+00
3.000000000000001e+00	2.239772e+00
3.100000000000001e+00	2.333530e+00
3.200000000000002e+00	2.427328e+00
3.300000000000002e+00	2.521163e+00
3.400000000000002e+00	2.615031e+00
3.500000000000002e+00	2.708932e+00
3.600000000000002e+00	2.802862e+00
3.700000000000002e+00	2.896820e+00
3.800000000000002e+00	2.990803e+00
3.900000000000002e+00	3.084811e+00
4.000000000000002e+00	3.178841e+00
4.100000000000001e+00	3.272893e+00
4.200000000000001e+00	3.366966e+00
4.300000000000001e+00	3.461057e+00
4.400000000000000e+00	3.555167e+00
4.500000000000000e+00	3.649294e+00
4.600000000000000e+00	3.743438e+00
4.699999999999999e+00	3.837596e+00
4.799999999999999e+00	3.931770e+00
4.899999999999999e+00	4.025957e+00
4.999999999999998e+00	4.120158e+00
5.099999999999998e+00	4.214372e+00
5.199999999999998e+00	4.308598e+00
5.299999999999997e+00	4.402835e+00
5.399999999999997e+00	4.497083e+00
5.499999999999996e+00	4.591334e+00
5.599999999999996e+00	4.685551e+00
5.699999999999996e+00	4.779516e+00
5.799999999999995e+00	4.872109e+00
5.899999999999995e+00	4.957447e+00
5.999999999999995e+00	5.008967e+00
6.099999999999994e+00	5.015002e+00
6.199999999999994e+00	5.015121e+00
6.299999999999994e+00	5.015507e+00
6.399999999999993e+00	5.015670e+00
6.499999999999993e+00	5.015832e+00
6.599999999999993e+00	5.015992e+00
6.699999999999992e+00	5.016152e+00
6.799999999999992e+00	5.016311e+00
6.899999999999991e+00	5.016469e+00
6.999999999999991e+00	5.016628e+00
7.099999999999991e+00	5.016785e+00
7.199999999999990e+00	5.016943e+00
7.299999999999990e+00	5.017099e+00
7.399999999999990e+00	5.017256e+00
7.499999999999989e+00	5.017412e+00
7.599999999999989e+00	5.017567e+00
7.699999999999989e+00	5.017723e+00
7.799999999999988e+00	5.017877e+00
7.899999999999988e+00	5.018031e+00
7.999999999999988e+00	5.018185e+00
8.099999999999987e+00	5.018339e+00
8.199999999999987e+00	5.018492e+00
8.299999999999986e+00	5.018644e+00
8.399999999999986e+00	5.018796e+00
8.499999999999986e+00	5.018948e+00
8.599999999999985e+00	5.019100e+00
8.699999999999985e+00	5.019251e+00
8.799999999999985e+00	5.019401e+00
8.899999999999984e+00	5.019551e+00
8.999999999999984e+00	5.019701e+00
9.099999999999984e+00	5.019851e+00
9.199999999999983e+00	5.020000e+00
9.299999999999983e+00	5.020148e+00
9.399999999999983e+00	5.020297e+00
9.499999999999982e+00	5.020444e+00
9.599999999999982e+00	5.020592e+00
9.699999999999982e+00	5.020739e+00
9.799999999999981e+00	5.020886e+00
9.899999999999981e+00	5.021032e+00
9.999999999999980e+00	5.021178e+00
1.009999999999998e+01	5.021324e+00
1.019999999999998e+01	5.021470e+00
1.029999999999998e+01	5.021615e+00
1.039999999999998e+01	5.021759e+00
1.049999999999998e+01	5.021903e+00
1.059999999999998e+01	5.022047e+00
1.069999999999998e+01	5.022191e+00
1.079999999999998e+01	5.022334e+00
1.089999999999998e+01	5.022477e+00
1.099999999999998e+01	5.022619e+00
1.109999999999998e+01	5.022761e+00
1.119999999999998e+01	5.022903e+00
1.129999999999998e+01	5.023044e+00
1.139999999999998e+01	5.023185e+00
1.149999999999998e+01	5.023326e+00
1.159999999999997e+01	5.023467e+00
1.169999999999997e+01	5.023607e+00
1.179999999999997e+01	5.023746e+00
1.189999999999997e+01	5.023886e+00
1.199999999999997e+01	5.024025e+00
1.209999999999997e+01	5.024164e+00
1.219999999999997e+01	5.024302e+00
1.229999999999997e+01	5.024440e+00
1.239999999999997e+01	5.024578e+00
1.249999999999997e+01	5.024715e+00
1.259999999999997e+01	5.024853e+00
1.269999999999997e+01	5.024990e+00
1.279999999999997e+01	5.025126e+00
1.289999999999997e+01	5.025262e+00
1.299999999999997e+01	5.025398e+00
1.309999999999997e+01	5.025534e+00
1.319999999999997e+01	5.025669e+00
1.329999999999997e+01	5.025804e+00
1.339999999999997e+01	5.025939e+00
1.349999999999997e+01	5.026073e+00
