vreg	V(vo)
0.000000000000000e+00	9.327735e-12
1.000000000000000e-01	3.230568e-08
2.000000000000000e-01	1.034680e-07
3.000000000000000e-01	1.706635e-07
4.000000000000000e-01	1.991225e-07
5.000000000000000e-01	2.106964e-07
6.000000000000000e-01	2.213571e-07
7.000000000000000e-01	2.322017e-07
7.999999999999999e-01	2.432581e-07
8.999999999999999e-01	2.545169e-07
9.999999999999999e-01	2.660025e-07
1.100000000000000e+00	2.776661e-07
1.200000000000000e+00	2.895181e-07
1.300000000000000e+00	3.015398e-07
1.400000000000000e+00	3.137468e-07
1.500000000000000e+00	3.261105e-07
1.600000000000000e+00	3.386322e-07
1.700000000000000e+00	3.514568e-07
1.800000000000000e+00	3.714728e-07
1.900000000000001e+00	7.386839e-07
2.000000000000000e+00	2.148064e-05
2.100000000000001e+00	1.086702e-03
2.200000000000001e+00	5.027411e-02
2.300000000000001e+00	9.337327e-01
2.400000000000001e+00	1.028053e+00
2.500000000000001e+00	1.085031e+00
2.600000000000001e+00	1.136083e+00
2.700000000000001e+00	1.193132e+00
2.800000000000001e+00	1.251402e+00
2.900000000000001e+00	1.309843e+00
3.000000000000001e+00	1.368309e+00
3.100000000000001e+00	1.426794e+00
3.200000000000002e+00	1.485297e+00
3.300000000000002e+00	1.543815e+00
3.400000000000002e+00	1.602346e+00
3.500000000000002e+00	1.660890e+00
3.600000000000002e+00	1.719445e+00
3.700000000000002e+00	1.778010e+00
3.800000000000002e+00	1.836583e+00
3.900000000000002e+00	1.895164e+00
4.000000000000002e+00	1.953751e+00
4.100000000000001e+00	2.012344e+00
4.200000000000001e+00	2.070943e+00
4.300000000000001e+00	2.129546e+00
4.400000000000000e+00	2.188152e+00
4.500000000000000e+00	2.246762e+00
4.600000000000000e+00	2.305375e+00
4.699999999999999e+00	2.363991e+00
4.799999999999999e+00	2.422608e+00
4.899999999999999e+00	2.481227e+00
4.999999999999998e+00	2.539848e+00
5.099999999999998e+00	2.598470e+00
5.199999999999998e+00	2.657092e+00
5.299999999999997e+00	2.715715e+00
5.399999999999997e+00	2.774339e+00
5.499999999999996e+00	2.832962e+00
5.599999999999996e+00	2.891586e+00
5.699999999999996e+00	2.950209e+00
5.799999999999995e+00	3.008832e+00
5.899999999999995e+00	3.067455e+00
5.999999999999995e+00	3.126077e+00
6.099999999999994e+00	3.184699e+00
6.199999999999994e+00	3.243320e+00
6.299999999999994e+00	3.301939e+00
6.399999999999993e+00	3.360558e+00
6.499999999999993e+00	3.419176e+00
6.599999999999993e+00	3.477793e+00
6.699999999999992e+00	3.536409e+00
6.799999999999992e+00	3.595023e+00
6.899999999999991e+00	3.653636e+00
6.999999999999991e+00	3.712248e+00
7.099999999999991e+00	3.770859e+00
7.199999999999990e+00	3.829468e+00
7.299999999999990e+00	3.888076e+00
7.399999999999990e+00	3.946682e+00
7.499999999999989e+00	4.005287e+00
7.599999999999989e+00	4.063890e+00
7.699999999999989e+00	4.122492e+00
7.799999999999988e+00	4.181093e+00
7.899999999999988e+00	4.239692e+00
7.999999999999988e+00	4.298289e+00
8.099999999999987e+00	4.356884e+00
8.199999999999987e+00	4.415478e+00
8.299999999999986e+00	4.474071e+00
8.399999999999986e+00	4.532661e+00
8.499999999999986e+00	4.591249e+00
8.599999999999985e+00	4.649831e+00
8.699999999999985e+00	4.708402e+00
8.799999999999985e+00	4.766940e+00
8.899999999999984e+00	4.825381e+00
8.999999999999984e+00	4.883535e+00
9.099999999999984e+00	4.940456e+00
9.199999999999983e+00	4.990377e+00
9.299999999999983e+00	5.009814e+00
9.399999999999983e+00	5.010845e+00
9.499999999999982e+00	5.011044e+00
9.599999999999982e+00	5.011212e+00
9.699999999999982e+00	5.011377e+00
9.799999999999981e+00	5.011541e+00
9.899999999999981e+00	5.011705e+00
9.999999999999980e+00	5.011868e+00
1.009999999999998e+01	5.012031e+00
1.019999999999998e+01	5.012194e+00
1.029999999999998e+01	5.012356e+00
1.039999999999998e+01	5.012517e+00
1.049999999999998e+01	5.012678e+00
1.059999999999998e+01	5.012838e+00
1.069999999999998e+01	5.012999e+00
1.079999999999998e+01	5.013158e+00
1.089999999999998e+01	5.013318e+00
1.099999999999998e+01	5.013476e+00
1.109999999999998e+01	5.013635e+00
1.119999999999998e+01	5.013793e+00
1.129999999999998e+01	5.013950e+00
1.139999999999998e+01	5.014107e+00
1.149999999999998e+01	5.014264e+00
1.159999999999997e+01	5.014420e+00
1.169999999999997e+01	5.014575e+00
1.179999999999997e+01	5.014730e+00
1.189999999999997e+01	5.014885e+00
1.199999999999997e+01	5.015040e+00
1.209999999999997e+01	5.015194e+00
1.219999999999997e+01	5.015347e+00
1.229999999999997e+01	5.015501e+00
1.239999999999997e+01	5.015654e+00
1.249999999999997e+01	5.015806e+00
1.259999999999997e+01	5.015958e+00
1.269999999999997e+01	5.016110e+00
1.279999999999997e+01	5.016261e+00
1.289999999999997e+01	5.016412e+00
1.299999999999997e+01	5.016562e+00
1.309999999999997e+01	5.016712e+00
1.319999999999997e+01	5.016862e+00
1.329999999999997e+01	5.017011e+00
1.339999999999997e+01	5.017160e+00
1.349999999999997e+01	5.017309e+00
1.359999999999997e+01	5.017457e+00
1.369999999999997e+01	5.017604e+00
1.379999999999997e+01	5.017752e+00
1.389999999999997e+01	5.017899e+00
1.399999999999997e+01	5.018045e+00
1.409999999999997e+01	5.018192e+00
1.419999999999997e+01	5.018338e+00
1.429999999999997e+01	5.018483e+00
1.439999999999996e+01	5.018628e+00
1.449999999999996e+01	5.018773e+00
1.459999999999996e+01	5.018918e+00
1.469999999999996e+01	5.019062e+00
1.479999999999996e+01	5.019206e+00
1.489999999999996e+01	5.019349e+00
1.499999999999996e+01	5.019492e+00
1.509999999999996e+01	5.019635e+00
1.519999999999996e+01	5.019777e+00
1.529999999999996e+01	5.019919e+00
1.539999999999996e+01	5.020061e+00
1.549999999999996e+01	5.020202e+00
1.559999999999996e+01	5.020343e+00
1.569999999999996e+01	5.020483e+00
1.579999999999996e+01	5.020624e+00
1.589999999999996e+01	5.020764e+00
1.599999999999996e+01	5.020904e+00
1.609999999999996e+01	5.021043e+00
1.619999999999996e+01	5.021182e+00
1.629999999999996e+01	5.021320e+00
1.639999999999996e+01	5.021459e+00
1.649999999999996e+01	5.021597e+00
1.659999999999997e+01	5.021735e+00
1.669999999999997e+01	5.021872e+00
1.679999999999997e+01	5.022009e+00
1.689999999999997e+01	5.022146e+00
1.699999999999997e+01	5.022282e+00
1.709999999999997e+01	5.022418e+00
1.719999999999997e+01	5.022554e+00
1.729999999999998e+01	5.022690e+00
1.739999999999998e+01	5.022825e+00
1.749999999999998e+01	5.022960e+00
1.759999999999998e+01	5.023094e+00
1.769999999999998e+01	5.023229e+00
1.779999999999998e+01	5.023363e+00
1.789999999999998e+01	5.023496e+00
1.799999999999999e+01	5.023630e+00
1.809999999999999e+01	5.023763e+00
1.819999999999999e+01	5.023896e+00
1.829999999999999e+01	5.024028e+00
1.839999999999999e+01	5.024160e+00
1.849999999999999e+01	5.024292e+00
1.859999999999999e+01	5.024424e+00
1.870000000000000e+01	5.024555e+00
1.880000000000000e+01	5.024686e+00
1.890000000000000e+01	5.024817e+00
1.900000000000000e+01	5.024948e+00
1.910000000000000e+01	5.025078e+00
1.920000000000000e+01	5.025208e+00
1.930000000000000e+01	5.025337e+00
1.940000000000001e+01	5.025466e+00
1.950000000000001e+01	5.025596e+00
1.960000000000001e+01	5.025724e+00
1.970000000000001e+01	5.025853e+00
1.980000000000001e+01	5.025981e+00
1.990000000000001e+01	5.026109e+00
2.000000000000001e+01	5.026237e+00
2.010000000000002e+01	5.026364e+00
2.020000000000002e+01	5.026492e+00
2.030000000000002e+01	5.026618e+00
2.040000000000002e+01	5.026745e+00
2.050000000000002e+01	5.026871e+00
2.060000000000002e+01	5.026998e+00
2.070000000000002e+01	5.027123e+00
2.080000000000003e+01	5.027249e+00
2.090000000000003e+01	5.027374e+00
2.100000000000003e+01	5.027499e+00
2.110000000000003e+01	5.027624e+00
2.120000000000003e+01	5.027749e+00
2.130000000000003e+01	5.027873e+00
2.140000000000003e+01	5.027997e+00
2.150000000000004e+01	5.028121e+00
2.160000000000004e+01	5.028244e+00
2.170000000000004e+01	5.028368e+00
2.180000000000004e+01	5.028491e+00
2.190000000000004e+01	5.028614e+00
2.200000000000004e+01	5.028736e+00
2.210000000000004e+01	5.028858e+00
2.220000000000005e+01	5.028980e+00
2.230000000000005e+01	5.029102e+00
2.240000000000005e+01	5.029224e+00
2.250000000000005e+01	5.029345e+00
2.260000000000005e+01	5.029466e+00
2.270000000000005e+01	5.029587e+00
2.280000000000005e+01	5.029707e+00
2.290000000000006e+01	5.029828e+00
2.300000000000006e+01	5.029948e+00
2.310000000000006e+01	5.030068e+00
2.320000000000006e+01	5.030188e+00
2.330000000000006e+01	5.030307e+00
2.340000000000006e+01	5.030426e+00
2.350000000000006e+01	5.030545e+00
2.360000000000007e+01	5.030664e+00
2.370000000000007e+01	5.030782e+00
2.380000000000007e+01	5.030900e+00
2.390000000000007e+01	5.031019e+00
2.400000000000000e+01	5.031137e+00
