vreg	V(vo)
8.899999999999984e+00	5.014719e+00
8.999999999999984e+00	5.014877e+00
9.099999999999984e+00	5.015034e+00
9.199999999999983e+00	5.015192e+00
9.299999999999983e+00	5.015348e+00
9.399999999999983e+00	5.015505e+00
9.499999999999982e+00	5.015661e+00
9.599999999999982e+00	5.015816e+00
9.699999999999982e+00	5.015971e+00
9.799999999999981e+00	5.016126e+00
9.899999999999981e+00	5.016280e+00
9.999999999999980e+00	5.016434e+00
1.009999999999998e+01	5.016588e+00
1.019999999999998e+01	5.016741e+00
1.029999999999998e+01	5.016893e+00
1.039999999999998e+01	5.017045e+00
1.049999999999998e+01	5.017197e+00
1.059999999999998e+01	5.017349e+00
1.069999999999998e+01	5.017499e+00
1.079999999999998e+01	5.017650e+00
1.089999999999998e+01	5.017800e+00
1.099999999999998e+01	5.017950e+00
1.109999999999998e+01	5.018100e+00
1.119999999999998e+01	5.018249e+00
1.129999999999998e+01	5.018397e+00
1.139999999999998e+01	5.018546e+00
1.149999999999998e+01	5.018693e+00
1.159999999999997e+01	5.018841e+00
1.169999999999997e+01	5.018988e+00
1.179999999999997e+01	5.019135e+00
1.189999999999997e+01	5.019281e+00
1.199999999999997e+01	5.019427e+00
1.209999999999997e+01	5.019573e+00
1.219999999999997e+01	5.019718e+00
1.229999999999997e+01	5.019863e+00
1.239999999999997e+01	5.020008e+00
1.249999999999997e+01	5.020152e+00
1.259999999999997e+01	5.020296e+00
1.269999999999997e+01	5.020440e+00
1.279999999999997e+01	5.020583e+00
1.289999999999997e+01	5.020725e+00
1.299999999999997e+01	5.020868e+00
1.309999999999997e+01	5.021010e+00
1.319999999999997e+01	5.021152e+00
1.329999999999997e+01	5.021293e+00
1.339999999999997e+01	5.021434e+00
1.349999999999997e+01	5.021575e+00
1.359999999999997e+01	5.021715e+00
1.369999999999997e+01	5.021855e+00
1.379999999999997e+01	5.021995e+00
1.389999999999997e+01	5.022135e+00
1.399999999999997e+01	5.022274e+00
1.409999999999997e+01	5.022412e+00
1.419999999999997e+01	5.022551e+00
1.429999999999997e+01	5.022689e+00
1.439999999999996e+01	5.022827e+00
1.449999999999996e+01	5.022964e+00
1.459999999999996e+01	5.023101e+00
1.469999999999996e+01	5.023238e+00
1.479999999999996e+01	5.023375e+00
1.489999999999996e+01	5.023511e+00
1.499999999999996e+01	5.023647e+00
1.509999999999996e+01	5.023782e+00
1.519999999999996e+01	5.023918e+00
1.529999999999996e+01	5.024053e+00
1.539999999999996e+01	5.024187e+00
1.549999999999996e+01	5.024322e+00
1.559999999999996e+01	5.024456e+00
1.569999999999996e+01	5.024590e+00
1.579999999999996e+01	5.024723e+00
1.589999999999996e+01	5.024856e+00
1.599999999999996e+01	5.024989e+00
1.609999999999996e+01	5.025121e+00
1.619999999999996e+01	5.025254e+00
1.629999999999996e+01	5.025385e+00
1.639999999999996e+01	5.025517e+00
1.649999999999996e+01	5.025649e+00
1.659999999999997e+01	5.025780e+00
1.669999999999997e+01	5.025910e+00
1.679999999999997e+01	5.026041e+00
1.689999999999997e+01	5.026171e+00
1.699999999999997e+01	5.026301e+00
1.709999999999997e+01	5.026431e+00
1.719999999999997e+01	5.026560e+00
1.729999999999998e+01	5.026690e+00
1.739999999999998e+01	5.026818e+00
1.749999999999998e+01	5.026947e+00
1.759999999999998e+01	5.027075e+00
1.769999999999998e+01	5.027203e+00
1.779999999999998e+01	5.027331e+00
1.789999999999998e+01	5.027458e+00
1.799999999999999e+01	5.027586e+00
1.809999999999999e+01	5.027712e+00
1.819999999999999e+01	5.027839e+00
1.829999999999999e+01	5.027966e+00
1.839999999999999e+01	5.028092e+00
1.849999999999999e+01	5.028218e+00
1.859999999999999e+01	5.028343e+00
1.870000000000000e+01	5.028469e+00
1.880000000000000e+01	5.028594e+00
1.890000000000000e+01	5.028718e+00
