Freq.	V(vo)/V(vp)
2.66072505979882e-01	(6.21113174718724e+01dB,-1.75616937180112e+02°)
2.69153480392693e-01	(6.21118949260594e+01dB,-1.75666919384159e+02°)
2.72270130807793e-01	(6.21124593098939e+01dB,-1.75716335964178e+02°)
2.75422870333818e-01	(6.21130109176579e+01dB,-1.75765193176135e+02°)
2.78612116862979e-01	(6.21135500370848e+01dB,-1.75813497211734e+02°)
2.81838293126447e-01	(6.21140769492412e+01dB,-1.75861254199024e+02°)
2.85101826750393e-01	(6.21145919292752e+01dB,-1.75908470202606e+02°)
2.88403150312662e-01	(6.21150952458567e+01dB,-1.75955151224458e+02°)
2.91742701400118e-01	(6.21155871619210e+01dB,-1.76001303204145e+02°)
2.95120922666640e-01	(6.21160679344511e+01dB,-1.76046932019484e+02°)
2.98538261891798e-01	(6.21165378147802e+01dB,-1.76092043486963e+02°)
3.01995172040203e-01	(6.21169970483691e+01dB,-1.76136643362402e+02°)
3.05492111321553e-01	(6.21174458754513e+01dB,-1.76180737341216e+02°)
3.09029543251361e-01	(6.21178845307183e+01dB,-1.76224331059118e+02°)
3.12607936712398e-01	(6.21183132438726e+01dB,-1.76267430092426e+02°)
3.16227766016840e-01	(6.21187322392207e+01dB,-1.76310039958803e+02°)
3.19889510969142e-01	(6.21191417361339e+01dB,-1.76352166117599e+02°)
3.23593656929630e-01	(6.21195419489851e+01dB,-1.76393813970438e+02°)
3.27340694878840e-01	(6.21199330876051e+01dB,-1.76434988861570e+02°)
3.31131121482593e-01	(6.21203153568658e+01dB,-1.76475696078594e+02°)
3.34965439157830e-01	(6.21206889570452e+01dB,-1.76515940852851e+02°)
3.38844156139205e-01	(6.21210540841029e+01dB,-1.76555728359851e+02°)
3.42767786546453e-01	(6.21214109296054e+01dB,-1.76595063719854e+02°)
3.46736850452534e-01	(6.21217596805612e+01dB,-1.76633951998461e+02°)
3.50751873952571e-01	(6.21221005200392e+01dB,-1.76672398206913e+02°)
3.54813389233578e-01	(6.21224336270001e+01dB,-1.76710407302688e+02°)
3.58921934645008e-01	(6.21227591761256e+01dB,-1.76747984190096e+02°)
3.63078054770104e-01	(6.21230773384307e+01dB,-1.76785133720571e+02°)
3.67282300498087e-01	(6.21233882810021e+01dB,-1.76821860693298e+02°)
3.71535229097175e-01	(6.21236921671705e+01dB,-1.76858169855667e+02°)
3.75837404288447e-01	(6.21239891565942e+01dB,-1.76894065903763e+02°)
3.80189396320564e-01	(6.21242794053402e+01dB,-1.76929553482848e+02°)
3.84591782045357e-01	(6.21245630659643e+01dB,-1.76964637187848e+02°)
3.89045144994284e-01	(6.21248402875894e+01dB,-1.76999321563833e+02°)
3.93550075455781e-01	(6.21251112158942e+01dB,-1.77033611106524e+02°)
