vreg	V(vo)
0.000000000000000e+00	7.698479e-12
1.000000000000000e-02	6.830905e-10
2.000000000000000e-02	1.586339e-09
3.000000000000000e-02	2.785938e-09
4.000000000000000e-02	4.364437e-09
5.000000000000000e-02	6.416436e-09
6.000000000000000e-02	9.042438e-09
7.000000000000001e-02	1.233683e-08
8.000000000000000e-02	1.636927e-08
9.000000000000000e-02	2.116127e-08
9.999999999999999e-02	2.666412e-08
1.100000000000000e-01	3.274770e-08
1.200000000000000e-01	3.921000e-08
1.300000000000000e-01	4.581011e-08
1.400000000000000e-01	5.231676e-08
1.500000000000000e-01	5.855525e-08
1.600000000000000e-01	6.443720e-08
1.700000000000000e-01	6.996506e-08
1.800000000000000e-01	7.521734e-08
1.900000000000000e-01	8.031719e-08
2.000000000000000e-01	8.540262e-08
2.100000000000000e-01	9.059623e-08
2.200000000000001e-01	9.598425e-08
2.300000000000001e-01	1.016044e-07
2.400000000000001e-01	1.074300e-07
2.500000000000001e-01	1.134011e-07
2.600000000000001e-01	1.193942e-07
2.700000000000001e-01	1.252749e-07
2.800000000000001e-01	1.308936e-07
2.900000000000001e-01	1.361262e-07
3.000000000000001e-01	1.408641e-07
3.100000000000001e-01	1.450553e-07
3.200000000000001e-01	1.487064e-07
3.300000000000001e-01	1.518413e-07
3.400000000000001e-01	1.545021e-07
3.500000000000001e-01	1.567817e-07
3.600000000000002e-01	1.587226e-07
3.700000000000002e-01	1.603963e-07
3.800000000000002e-01	1.618815e-07
3.900000000000002e-01	1.631893e-07
4.000000000000002e-01	1.643973e-07
4.100000000000002e-01	1.655076e-07
4.200000000000002e-01	1.665555e-07
4.300000000000002e-01	1.675440e-07
4.400000000000002e-01	1.685075e-07
4.500000000000002e-01	1.694444e-07
4.600000000000002e-01	1.703483e-07
4.700000000000003e-01	1.712522e-07
4.800000000000003e-01	1.721361e-07
4.900000000000003e-01	1.730278e-07
5.000000000000002e-01	1.739094e-07
5.100000000000002e-01	1.747847e-07
5.200000000000002e-01	1.756703e-07
5.300000000000002e-01	1.765376e-07
5.400000000000003e-01	1.774242e-07
5.500000000000003e-01	1.783028e-07
5.600000000000003e-01	1.791789e-07
5.700000000000003e-01	1.800557e-07
5.800000000000003e-01	1.809321e-07
