Freq.	V(vo)/V(vp)
1.00000000000000e-01	(5.46511036453221e+01dB,-1.75046034306293e+02°)
1.01157945425990e-01	(5.46518409436437e+01dB,-1.75102466905394e+02°)
1.02329299228075e-01	(5.46525615799264e+01dB,-1.75158262918414e+02°)
1.03514216667934e-01	(5.46532659280974e+01dB,-1.75213429317683e+02°)
1.04712854805090e-01	(5.46539543537538e+01dB,-1.75267973006284e+02°)
1.05925372517729e-01	(5.46546272143436e+01dB,-1.75321900818491e+02°)
1.07151930523761e-01	(5.46552848594546e+01dB,-1.75375219520158e+02°)
1.08392691402120e-01	(5.46559276309869e+01dB,-1.75427935809176e+02°)
1.09647819614319e-01	(5.46565558632010e+01dB,-1.75480056316001e+02°)
1.10917481526240e-01	(5.46571698828809e+01dB,-1.75531587604118e+02°)
1.12201845430196e-01	(5.46577700096728e+01dB,-1.75582536170423e+02°)
1.13501081567232e-01	(5.46583565560052e+01dB,-1.75632908445819e+02°)
1.14815362149688e-01	(5.46589298274793e+01dB,-1.75682710795576e+02°)
1.16144861384034e-01	(5.46594901227829e+01dB,-1.75731949519935e+02°)
1.17489755493953e-01	(5.46600377341336e+01dB,-1.75780630854448e+02°)
1.18850222743702e-01	(5.46605729469508e+01dB,-1.75828760970700e+02°)
1.20226443461741e-01	(5.46610960406471e+01dB,-1.75876345976482e+02°)
1.21618600064637e-01	(5.46616072881170e+01dB,-1.75923391916604e+02°)
1.23026877081238e-01	(5.46621069563446e+01dB,-1.75969904773162e+02°)
1.24451461177139e-01	(5.46625953062427e+01dB,-1.76015890466176e+02°)
1.25892541179417e-01	(5.46630725930173e+01dB,-1.76061354853984e+02°)
1.27350308101666e-01	(5.46635390661188e+01dB,-1.76106303733818e+02°)
1.28824955169314e-01	(5.46639949694259e+01dB,-1.76150742842288e+02°)
1.30316677845230e-01	(5.46644405413085e+01dB,-1.76194677855901e+02°)
1.31825673855641e-01	(5.46648760149241e+01dB,-1.76238114391495e+02°)
1.33352143216333e-01	(5.46653016180982e+01dB,-1.76281058006838e+02°)
1.34896288259166e-01	(5.46657175736766e+01dB,-1.76323514201039e+02°)
1.36458313658893e-01	(5.46661240994594e+01dB,-1.76365488415119e+02°)
1.38038426460289e-01	(5.46665214083685e+01dB,-1.76406986032497e+02°)
1.39636836105594e-01	(5.46669097085581e+01dB,-1.76448012379487e+02°)
1.41253754462276e-01	(5.46672892034574e+01dB,-1.76488572725828e+02°)
1.42889395851111e-01	(5.46676600920531e+01dB,-1.76528672285113e+02°)
1.44543977074593e-01	(5.46680225687528e+01dB,-1.76568316215384e+02°)
1.46217717445672e-01	(5.46683768237787e+01dB,-1.76607509619520e+02°)
1.47910838816821e-01	(5.46687230428512e+01dB,-1.76646257545889e+02°)
1.49623565609444e-01	(5.46690614076961e+01dB,-1.76684564988694e+02°)
1.51356124843621e-01	(5.46693920959018e+01dB,-1.76722436888552e+02°)
