Freq.	V(vo)/V(vp)
1.00000000000000e-01	(4.96541055214340e+01dB,-1.77206414321836e+02°)
1.01157945425990e-01	(4.96543403625349e+01dB,-1.77238343786645e+02°)
1.02329299228075e-01	(4.96545698702522e+01dB,-1.77269909460896e+02°)
1.03514216667934e-01	(4.96547941654704e+01dB,-1.77301115451924e+02°)
1.04712854805090e-01	(4.96550133662806e+01dB,-1.77331965821998e+02°)
1.05925372517729e-01	(4.96552275881757e+01dB,-1.77362464588733e+02°)
1.07151930523761e-01	(4.96554369439595e+01dB,-1.77392615725583e+02°)
1.08392691402120e-01	(4.96556415440052e+01dB,-1.77422423162228e+02°)
1.09647819614319e-01	(4.96558414960793e+01dB,-1.77451890785084e+02°)
1.10917481526240e-01	(4.96560369055965e+01dB,-1.77481022437680e+02°)
1.12201845430196e-01	(4.96562278755585e+01dB,-1.77509821921136e+02°)
1.13501081567232e-01	(4.96564145066070e+01dB,-1.77538292994587e+02°)
1.14815362149688e-01	(4.96565968971759e+01dB,-1.77566439375589e+02°)
1.16144861384034e-01	(4.96567751434087e+01dB,-1.77594264740581e+02°)
1.17489755493953e-01	(4.96569493393421e+01dB,-1.77621772725272e+02°)
1.18850222743702e-01	(4.96571195768381e+01dB,-1.77648966925092e+02°)
1.20226443461741e-01	(4.96572859456979e+01dB,-1.77675850895592e+02°)
1.21618600064637e-01	(4.96574485337090e+01dB,-1.77702428152855e+02°)
1.23026877081238e-01	(4.96576074266574e+01dB,-1.77728702173919e+02°)
1.24451461177139e-01	(4.96577627083553e+01dB,-1.77754676397181e+02°)
1.25892541179417e-01	(4.96579144607850e+01dB,-1.77780354222783e+02°)
1.27350308101666e-01	(4.96580627640414e+01dB,-1.77805739013031e+02°)
1.28824955169314e-01	(4.96582076963737e+01dB,-1.77830834092796e+02°)
1.30316677845230e-01	(4.96583493343262e+01dB,-1.77855642749882e+02°)
1.31825673855641e-01	(4.96584877526781e+01dB,-1.77880168235437e+02°)
1.33352143216333e-01	(4.96586230244992e+01dB,-1.77904413764340e+02°)
1.34896288259166e-01	(4.96587552212212e+01dB,-1.77928382515578e+02°)
1.36458313658893e-01	(4.96588844126753e+01dB,-1.77952077632620e+02°)
1.38038426460289e-01	(4.96590106670616e+01dB,-1.77975502223814e+02°)
1.39636836105594e-01	(4.96591340511351e+01dB,-1.77998659362727e+02°)
1.41253754462276e-01	(4.96592546300067e+01dB,-1.78021552088563e+02°)
1.42889395851111e-01	(4.96593724674109e+01dB,-1.78044183406484e+02°)
1.44543977074593e-01	(4.96594876255723e+01dB,-1.78066556288006e+02°)
1.46217717445672e-01	(4.96596001654052e+01dB,-1.78088673671325e+02°)
1.47910838816821e-01	(4.96597101463113e+01dB,-1.78110538461724e+02°)
1.49623565609444e-01	(4.96598176264447e+01dB,-1.78132153531878e+02°)
1.51356124843621e-01	(4.96599226625757e+01dB,-1.78153521722237e+02°)
1.53108746168203e-01	(4.96600253102871e+01dB,-1.78174645841342e+02°)
1.54881661891248e-01	(4.96601256237695e+01dB,-1.78195528666214e+02°)
1.56675107010815e-01	(4.96602236560839e+01dB,-1.78216172942649e+02°)
1.58489319246112e-01	(4.96603194590384e+01dB,-1.78236581385588e+02°)
1.60324539069005e-01	(4.96604130832829e+01dB,-1.78256756679432e+02°)
1.62181009735893e-01	(4.96605045783689e+01dB,-1.78276701478373e+02°)
1.64058977319954e-01	(4.96605939926084e+01dB,-1.78296418406751e+02°)
1.65958690743757e-01	(4.96606813733159e+01dB,-1.78315910059339e+02°)
1.67880401812256e-01	(4.96607667667004e+01dB,-1.78335179001687e+02°)
1.69824365246175e-01	(4.96608502179225e+01dB,-1.78354227770440e+02°)
1.71790838715759e-01	(4.96609317710847e+01dB,-1.78373058873654e+02°)
1.73780082874938e-01	(4.96610114693553e+01dB,-1.78391674791091e+02°)
1.75792361395870e-01	(4.96610893549237e+01dB,-1.78410077974546e+02°)
1.77827941003893e-01	(4.96611654689223e+01dB,-1.78428270848164e+02°)
1.79887091512879e-01	(4.96612398516154e+01dB,-1.78446255808718e+02°)
1.81970085860999e-01	(4.96613125424206e+01dB,-1.78464035225907e+02°)
1.84077200146896e-01	(4.96613835797619e+01dB,-1.78481611442684e+02°)
1.86208713666287e-01	(4.96614530011902e+01dB,-1.78498986775532e+02°)
1.88364908948981e-01	(4.96615208434709e+01dB,-1.78516163514745e+02°)
1.90546071796325e-01	(4.96615871425012e+01dB,-1.78533143924733e+02°)
1.92752491319094e-01	(4.96616519333637e+01dB,-1.78549930244299e+02°)
1.94984459975805e-01	(4.96617152503448e+01dB,-1.78566524686926e+02°)
1.97242273611486e-01	(4.96617771269518e+01dB,-1.78582929441055e+02°)
1.99526231496889e-01	(4.96618375958980e+01dB,-1.78599146670366e+02°)
2.01836636368157e-01	(4.96618966892539e+01dB,-1.78615178514032e+02°)
2.04173794466954e-01	(4.96619544382120e+01dB,-1.78631027087029e+02°)
2.06538015581054e-01	(4.96620108734054e+01dB,-1.78646694480358e+02°)
2.08929613085405e-01	(4.96620660247230e+01dB,-1.78662182761342e+02°)
2.11348903983666e-01	(4.96621199212575e+01dB,-1.78677493973898e+02°)
2.13796208950224e-01	(4.96621725916399e+01dB,-1.78692630138748e+02°)
2.16271852372703e-01	(4.96622240637193e+01dB,-1.78707593253732e+02°)
2.18776162394956e-01	(4.96622743647442e+01dB,-1.78722385294030e+02°)
2.21309470960565e-01	(4.96623235213114e+01dB,-1.78737008212430e+02°)
2.23872113856835e-01	(4.96623715595124e+01dB,-1.78751463939557e+02°)
2.26464430759307e-01	(4.96624185047142e+01dB,-1.78765754384150e+02°)
2.29086765276778e-01	(4.96624643818063e+01dB,-1.78779881433277e+02°)
2.31739464996849e-01	(4.96625092150796e+01dB,-1.78793846952593e+02°)
2.34422881531993e-01	(4.96625530282734e+01dB,-1.78807652786577e+02°)
2.37137370566167e-01	(4.96625958445871e+01dB,-1.78821300758766e+02°)
2.39883291901950e-01	(4.96626376866936e+01dB,-1.78834792671990e+02°)
2.42661009508243e-01	(4.96626785767500e+01dB,-1.78848130308604e+02°)
2.45470891568504e-01	(4.96627185364102e+01dB,-1.78861315430716e+02°)
2.48313310529558e-01	(4.96627575868024e+01dB,-1.78874349780419e+02°)
2.51188643150959e-01	(4.96627957486743e+01dB,-1.78887235079999e+02°)
2.54097270554932e-01	(4.96628330421694e+01dB,-1.78899973032184e+02°)
2.57039578276888e-01	(4.96628694870727e+01dB,-1.78912565320337e+02°)
2.60015956316529e-01	(4.96629051027202e+01dB,-1.78925013608683e+02°)
2.63026799189540e-01	(4.96629399079084e+01dB,-1.78937319542539e+02°)
2.66072505979882e-01	(4.96629739210723e+01dB,-1.78949484748501e+02°)
2.69153480392693e-01	(4.96630071602944e+01dB,-1.78961510834661e+02°)
2.72270130807793e-01	(4.96630396431477e+01dB,-1.78973399390830e+02°)
2.75422870333818e-01	(4.96630713868381e+01dB,-1.78985151988730e+02°)
2.78612116862979e-01	(4.96631024081804e+01dB,-1.78996770182201e+02°)
2.81838293126447e-01	(4.96631327236071e+01dB,-1.79008255507401e+02°)
2.85101826750393e-01	(4.96631623491441e+01dB,-1.79019609483011e+02°)
2.88403150312662e-01	(4.96631913005517e+01dB,-1.79030833610414e+02°)
2.91742701400118e-01	(4.96632195931338e+01dB,-1.79041929373915e+02°)
2.95120922666640e-01	(4.96632472418450e+01dB,-1.79052898240923e+02°)
2.98538261891798e-01	(4.96632742614001e+01dB,-1.79063741662126e+02°)
3.01995172040203e-01	(4.96633006660462e+01dB,-1.79074461071709e+02°)
3.05492111321553e-01	(4.96633264698059e+01dB,-1.79085057887516e+02°)
3.09029543251361e-01	(4.96633516863837e+01dB,-1.79095533511239e+02°)
3.12607936712398e-01	(4.96633763290726e+01dB,-1.79105889328619e+02°)
3.16227766016840e-01	(4.96634004109621e+01dB,-1.79116126709599e+02°)
3.19889510969142e-01	(4.96634239448115e+01dB,-1.79126247008519e+02°)
3.23593656929630e-01	(4.96634469431236e+01dB,-1.79136251564287e+02°)
3.27340694878840e-01	(4.96634694180167e+01dB,-1.79146141700563e+02°)
3.31131121482593e-01	(4.96634913814329e+01dB,-1.79155918725914e+02°)
3.34965439157830e-01	(4.96635128450096e+01dB,-1.79165583933997e+02°)
3.38844156139205e-01	(4.96635338201200e+01dB,-1.79175138603728e+02°)
3.42767786546453e-01	(4.96635543178445e+01dB,-1.79184583999445e+02°)
3.46736850452534e-01	(4.96635743491119e+01dB,-1.79193921371067e+02°)
3.50751873952571e-01	(4.96635939244862e+01dB,-1.79203151954274e+02°)
3.54813389233578e-01	(4.96636130543738e+01dB,-1.79212276970653e+02°)
3.58921934645008e-01	(4.96636317488952e+01dB,-1.79221297627864e+02°)
3.63078054770104e-01	(4.96636500179233e+01dB,-1.79230215119801e+02°)
3.67282300498087e-01	(4.96636678712062e+01dB,-1.79239030626737e+02°)
3.71535229097175e-01	(4.96636853181045e+01dB,-1.79247745315496e+02°)
3.75837404288447e-01	(4.96637023679978e+01dB,-1.79256360339578e+02°)
3.80189396320564e-01	(4.96637190298546e+01dB,-1.79264876839345e+02°)
3.84591782045357e-01	(4.96637353124711e+01dB,-1.79273295942147e+02°)
3.89045144994284e-01	(4.96637512245438e+01dB,-1.79281618762469e+02°)
3.93550075455781e-01	(4.96637667744377e+01dB,-1.79289846402093e+02°)
3.98107170553500e-01	(4.96637819704277e+01dB,-1.79297979950225e+02°)
4.02717034325462e-01	(4.96637968206007e+01dB,-1.79306020483646e+02°)
4.07380277804116e-01	(4.96638113327598e+01dB,-1.79313969066858e+02°)
4.12097519097334e-01	(4.96638255146297e+01dB,-1.79321826752213e+02°)
4.16869383470339e-01	(4.96638393737601e+01dB,-1.79329594580055e+02°)
4.21696503428586e-01	(4.96638529174292e+01dB,-1.79337273578864e+02°)
4.26579518801596e-01	(4.96638661528486e+01dB,-1.79344864765379e+02°)
4.31519076827769e-01	(4.96638790870331e+01dB,-1.79352369144738e+02°)
4.36515832240170e-01	(4.96638917268379e+01dB,-1.79359787710610e+02°)
4.41570447353316e-01	(4.96639040789957e+01dB,-1.79367121445321e+02°)
4.46683592150967e-01	(4.96639161499862e+01dB,-1.79374371319995e+02°)
4.51855944374926e-01	(4.96639279462076e+01dB,-1.79381538294667e+02°)
4.57088189614879e-01	(4.96639394739790e+01dB,-1.79388623318410e+02°)
4.62381021399264e-01	(4.96639507393768e+01dB,-1.79395627329474e+02°)
4.67735141287202e-01	(4.96639617483722e+01dB,-1.79402551255397e+02°)
4.73151258961485e-01	(4.96639725067668e+01dB,-1.79409396013132e+02°)
4.78630092322643e-01	(4.96639830203638e+01dB,-1.79416162509156e+02°)
4.84172367584104e-01	(4.96639932946012e+01dB,-1.79422851639616e+02°)
4.89778819368451e-01	(4.96640033350259e+01dB,-1.79429464290415e+02°)
4.95450190804795e-01	(4.96640131469262e+01dB,-1.79436001337350e+02°)
5.01187233627277e-01	(4.96640227355030e+01dB,-1.79442463646220e+02°)
5.06990708274709e-01	(4.96640321058052e+01dB,-1.79448852072942e+02°)
5.12861383991370e-01	(4.96640412628667e+01dB,-1.79455167463658e+02°)
5.18800038928966e-01	(4.96640502115078e+01dB,-1.79461410654854e+02°)
5.24807460249778e-01	(4.96640589564387e+01dB,-1.79467582473468e+02°)
5.30884444230993e-01	(4.96640675023614e+01dB,-1.79473683736993e+02°)
5.37031796370258e-01	(4.96640758537391e+01dB,-1.79479715253595e+02°)
5.43250331492439e-01	(4.96640840150657e+01dB,-1.79485677822208e+02°)
5.49540873857630e-01	(4.96640919906340e+01dB,-1.79491572232650e+02°)
5.55904257270409e-01	(4.96640997846714e+01dB,-1.79497399265720e+02°)
5.62341325190355e-01	(4.96641074012762e+01dB,-1.79503159693307e+02°)
5.68852930843847e-01	(4.96641148445529e+01dB,-1.79508854278479e+02°)
5.75439937337163e-01	(4.96641221184134e+01dB,-1.79514483775601e+02°)
5.82103217770877e-01	(4.96641292266467e+01dB,-1.79520048930425e+02°)
5.88843655355595e-01	(4.96641361731548e+01dB,-1.79525550480182e+02°)
5.95662143529016e-01	(4.96641429615531e+01dB,-1.79530989153693e+02°)
6.02559586074364e-01	(4.96641495954068e+01dB,-1.79536365671460e+02°)
6.09536897240175e-01	(4.96641560782994e+01dB,-1.79541680745753e+02°)
