rl	V(vo)
1.950000000000001e+01	5.006241e+00
1.960000000000001e+01	5.006493e+00
1.970000000000001e+01	5.006742e+00
1.980000000000001e+01	5.006988e+00
1.990000000000001e+01	5.007231e+00
2.000000000000001e+01	5.007471e+00
2.010000000000002e+01	5.007708e+00
2.020000000000002e+01	5.007942e+00
2.030000000000002e+01	5.008174e+00
2.040000000000002e+01	5.008403e+00
2.050000000000002e+01	5.008629e+00
2.060000000000002e+01	5.008853e+00
2.070000000000002e+01	5.009074e+00
2.080000000000003e+01	5.009293e+00
2.090000000000003e+01	5.009509e+00
2.100000000000003e+01	5.009723e+00
2.110000000000003e+01	5.009934e+00
2.120000000000003e+01	5.010143e+00
2.130000000000003e+01	5.010350e+00
2.140000000000003e+01	5.010554e+00
2.150000000000004e+01	5.010756e+00
2.160000000000004e+01	5.010957e+00
2.170000000000004e+01	5.011155e+00
2.180000000000004e+01	5.011350e+00
2.190000000000004e+01	5.011544e+00
2.200000000000004e+01	5.011736e+00
2.210000000000004e+01	5.011925e+00
2.220000000000005e+01	5.012136e+00
2.230000000000005e+01	5.012320e+00
2.240000000000005e+01	5.012502e+00
2.250000000000005e+01	5.012683e+00
2.260000000000005e+01	5.012862e+00
2.270000000000005e+01	5.013039e+00
2.280000000000005e+01	5.013214e+00
2.290000000000006e+01	5.013388e+00
2.300000000000006e+01	5.013560e+00
2.310000000000006e+01	5.013730e+00
2.320000000000006e+01	5.013899e+00
2.330000000000006e+01	5.014066e+00
2.340000000000006e+01	5.014231e+00
2.350000000000006e+01	5.014395e+00
2.360000000000007e+01	5.014557e+00
2.370000000000007e+01	5.014718e+00
2.380000000000007e+01	5.014877e+00
2.390000000000007e+01	5.015035e+00
2.400000000000007e+01	5.015191e+00
2.410000000000007e+01	5.015346e+00
2.420000000000007e+01	5.015499e+00
2.430000000000008e+01	5.015651e+00
2.440000000000008e+01	5.015801e+00
2.450000000000008e+01	5.015951e+00
2.460000000000008e+01	5.016098e+00
2.470000000000008e+01	5.016245e+00
2.480000000000008e+01	5.016390e+00
2.490000000000008e+01	5.016534e+00
2.500000000000009e+01	5.016676e+00
2.510000000000009e+01	5.016818e+00
